,date,region,area,place,日最低気温0℃未満日数(日),日平均気温25℃以上日数(日),日最高気温25℃以上日数(日),最高気温(℃),最深積雪(cm),日最低気温25℃以上日数(日),日照時間(時間),日最低気温の平均(℃),日最高気温の平均(℃),日平均気温0℃未満日数(日),最低気温(℃),日照時間0.1時間未満日数(日),降水量の合計(mm),日最高気温0℃未満日数(日),日降水量の最大(mm),平均気温(℃),降雪量合計(cm)
156,2018-03-01,中国,岡山,千屋,19.0,0.0,0.0,22.2,2.0,0.0,190.8,-0.8,13.4,0.0,-4.4,7.0,192.0,0.0,51.0,5.8,2.0
157,2018-04-01,中国,岡山,千屋,4.0,0.0,4.0,28.6,6.0,0.0,179.7,4.2,18.7,0.0,-2.7,5.0,96.5,0.0,52.0,11.2,8.0
158,2018-05-01,中国,岡山,千屋,0.0,0.0,6.0,29.0,0.0,0.0,170.1,8.6,21.1,0.0,0.6,6.0,154.5,0.0,32.5,14.9,0.0
159,2018-06-01,中国,岡山,千屋,0.0,0.0,15.0,30.4,0.0,0.0,152.1,13.3,24.2,0.0,7.4,5.0,187.0,0.0,44.0,18.6,0.0
160,2018-07-01,中国,岡山,千屋,0.0,15.0,25.0,34.5,0.0,0.0,208.8,19.8,29.8,0.0,16.6,5.0,462.0,0.0,198.0,24.3,0.0
161,2018-08-01,中国,岡山,千屋,0.0,15.0,30.0,34.4,0.0,0.0,187.9,19.0,30.1,0.0,10.0,2.0,78.5,0.0,33.5,23.9,0.0
162,2018-09-01,中国,岡山,千屋,0.0,0.0,8.0,29.2,0.0,0.0,72.3,15.2,22.9,0.0,7.3,10.0,594.0,0.0,161.0,18.8,0.0
163,2018-10-01,中国,岡山,千屋,0.0,0.0,1.0,27.5,0.0,0.0,125.0,7.3,18.5,0.0,1.8,4.0,41.0,0.0,9.5,12.6,0.0
164,2018-11-01,中国,岡山,千屋,7.0,0.0,0.0,20.5,0.0,0.0,107.7,1.8,14.1,0.0,-3.0,1.0,29.0,0.0,13.5,7.5,0.0
165,2018-12-01,中国,岡山,千屋,22.0,0.0,0.0,16.0,32.0,0.0,42.2,-0.5,7.2,6.0,-6.9,6.0,135.5,1.0,23.0,3.2,48.0
166,2019-01-01,中国,岡山,千屋,30.0,0.0,0.0,11.9,51.0,0.0,76.0,-3.7,5.6,8.0,-7.7,7.0,80.0,1.0,32.0,0.6,88.0
167,2019-02-01,中国,岡山,千屋,23.0,0.0,0.0,13.4,20.0,0.0,81.4,-2.2,6.9,5.0,-5.6,5.0,54.5,0.0,15.0,2.0,36.0
168,2019-03-01,中国,岡山,千屋,19.0,0.0,0.0,19.2,4.0,0.0,119.2,-0.7,10.9,0.0,-5.2,6.0,128.5,0.0,25.0,4.6,15.0
169,2019-04-01,中国,岡山,千屋,9.0,0.0,1.0,25.3,5.0,0.0,166.6,2.2,15.9,0.0,-4.9,5.0,131.0,0.0,38.0,8.9,6.0
170,2019-05-01,中国,岡山,千屋,1.0,0.0,11.0,30.9,0.0,0.0,245.5,7.1,23.3,0.0,-2.2,1.0,50.0,0.0,40.0,15.1,0.0
171,2019-06-01,中国,岡山,千屋,0.0,0.0,13.0,29.4,0.0,0.0,142.3,13.2,23.9,0.0,7.8,4.0,186.0,0.0,45.0,18.3,0.0
172,2019-07-01,中国,岡山,千屋,0.0,2.0,20.0,33.0,0.0,0.0,96.2,18.5,26.5,0.0,13.4,6.0,284.5,0.0,83.0,22.0,0.0
173,2019-08-01,中国,岡山,千屋,0.0,13.0,27.0,33.0,0.0,0.0,160.6,19.8,28.9,0.0,12.7,6.0,180.5,0.0,50.5,23.9,0.0
174,2019-09-01,中国,岡山,千屋,0.0,2.0,18.0,31.2,0.0,0.0,117.1,16.7,26.1,0.0,6.7,4.0,184.5,0.0,82.0,20.8,0.0
175,2019-10-01,中国,岡山,千屋,0.0,0.0,2.0,27.2,0.0,0.0,103.4,9.3,19.8,0.0,2.4,7.0,167.5,0.0,51.5,14.3,0.0
176,2019-11-01,中国,岡山,千屋,9.0,0.0,0.0,19.3,0.0,0.0,115.3,1.6,14.2,0.0,-4.3,4.0,16.5,0.0,4.0,7.5,0.0
177,2015-01-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,8.7,107.0,0.0,60.9,-7.0,-1.5,30.0,-12.6,14.0,87.0,22.0,21.0,-4.0,160.0
178,2015-02-01,北海道,網走・北見・紋別,宇登呂,28.0,0.0,0.0,10.1,154.0,0.0,76.2,-6.8,-1.1,26.0,-13.9,11.0,107.5,18.0,23.5,-3.7,202.0
179,2015-03-01,北海道,網走・北見・紋別,宇登呂,25.0,0.0,0.0,13.9,200.0,0.0,143.6,-2.3,4.5,10.0,-9.6,5.0,140.5,3.0,65.5,1.3,131.0
180,2015-04-01,北海道,網走・北見・紋別,宇登呂,14.0,0.0,2.0,25.8,101.0,0.0,207.1,1.2,10.7,2.0,-4.2,4.0,82.5,0.0,28.0,6.0,29.0
181,2015-05-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,3.0,27.4,0.0,0.0,220.5,5.6,17.5,0.0,1.1,2.0,38.0,0.0,12.0,11.5,0.0
182,2015-06-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,1.0,25.3,0.0,0.0,147.6,8.0,17.2,0.0,3.6,9.0,98.5,0.0,31.0,12.4,0.0
183,2015-07-01,北海道,網走・北見・紋別,宇登呂,0.0,1.0,17.0,32.0,0.0,0.0,187.2,14.1,24.4,0.0,4.5,3.0,67.5,0.0,19.0,18.7,0.0
184,2015-08-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,8.0,31.6,0.0,0.0,166.8,13.3,22.3,0.0,6.0,4.0,102.5,0.0,34.5,17.3,0.0
185,2015-09-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,3.0,26.3,0.0,0.0,142.1,11.3,20.0,0.0,8.4,4.0,188.0,0.0,41.5,14.9,0.0
186,2015-10-01,北海道,網走・北見・紋別,宇登呂,1.0,0.0,0.0,22.8,0.0,0.0,125.8,5.2,13.7,0.0,-0.1,7.0,197.5,0.0,114.0,9.5,0.0
187,2015-11-01,北海道,網走・北見・紋別,宇登呂,15.0,0.0,0.0,19.0,51.0,0.0,68.7,0.3,6.7,5.0,-4.5,12.0,124.5,1.0,36.5,3.4,63.0
188,2015-12-01,北海道,網走・北見・紋別,宇登呂,28.0,0.0,0.0,10.7,21.0,0.0,65.5,-3.4,2.5,19.0,-7.9,10.0,78.5,7.0,61.5,-0.8,79.0
189,2016-01-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,4.0,107.0,0.0,41.6,-7.9,-3.2,31.0,-13.4,12.0,63.0,27.0,28.5,-5.3,214.0
190,2016-02-01,北海道,網走・北見・紋別,宇登呂,28.0,0.0,0.0,10.6,106.0,0.0,105.2,-8.6,-1.6,27.0,-14.9,6.0,59.0,17.0,16.0,-4.9,148.0
191,2016-03-01,北海道,網走・北見・紋別,宇登呂,27.0,0.0,0.0,14.0,100.0,0.0,163.3,-4.7,3.0,17.0,-11.8,1.0,25.5,13.0,7.0,-0.7,57.0
192,2016-04-01,北海道,網走・北見・紋別,宇登呂,19.0,0.0,0.0,18.6,40.0,0.0,140.8,-0.2,8.1,5.0,-4.0,6.0,112.0,0.0,32.5,3.6,49.0
193,2016-05-01,北海道,網走・北見・紋別,宇登呂,2.0,0.0,6.0,29.8,25.0,0.0,210.6,7.0,18.8,0.0,-1.0,3.0,75.5,0.0,53.0,12.6,0.0
194,2016-06-01,北海道,網走・北見・紋別,宇登呂,2.0,0.0,2.0,26.5,0.0,0.0,158.6,7.6,17.0,0.0,-0.5,7.0,168.5,0.0,38.0,12.3,0.0
195,2016-07-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,6.0,30.0,0.0,0.0,181.2,13.0,21.8,0.0,7.9,7.0,80.0,0.0,22.5,17.0,0.0
196,2016-08-01,北海道,網走・北見・紋別,宇登呂,0.0,1.0,22.0,33.0,0.0,0.0,164.5,17.2,26.0,0.0,11.2,6.0,800.5,0.0,93.0,21.1,0.0
197,2016-09-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,1.0,29.3,0.0,0.0,148.5,11.6,20.8,0.0,5.0,5.0,99.0,0.0,55.5,15.9,0.0
198,2016-10-01,北海道,網走・北見・紋別,宇登呂,2.0,0.0,0.0,23.6,2.0,0.0,90.2,4.8,12.6,0.0,-1.0,4.0,85.5,0.0,18.5,8.6,2.0
199,2016-11-01,北海道,網走・北見・紋別,宇登呂,22.0,0.0,0.0,16.2,20.0,0.0,54.2,-2.2,3.9,11.0,-8.9,9.0,83.5,6.0,35.5,0.6,75.0
200,2016-12-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,11.8,46.0,0.0,52.4,-6.1,0.7,25.0,-10.5,13.0,70.0,17.0,14.0,-2.6,150.0
201,2017-01-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,7.4,69.0,0.0,56.7,-8.9,-3.3,30.0,-14.1,8.0,37.0,27.0,8.0,-5.8,126.0
202,2017-02-01,北海道,網走・北見・紋別,宇登呂,28.0,0.0,0.0,7.7,112.0,0.0,77.3,-7.8,-2.0,26.0,-11.8,9.0,101.5,21.0,46.5,-4.8,149.0
203,2017-03-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,6.2,113.0,0.0,129.8,-5.2,0.1,24.0,-10.4,6.0,43.5,17.0,16.0,-2.6,95.0
204,2017-04-01,北海道,網走・北見・紋別,宇登呂,17.0,0.0,0.0,19.7,84.0,0.0,169.8,0.1,9.1,5.0,-7.3,5.0,66.5,1.0,39.5,4.7,18.0
205,2017-05-01,北海道,網走・北見・紋別,宇登呂,1.0,0.0,3.0,28.4,0.0,0.0,191.5,6.2,17.4,0.0,-0.7,6.0,50.5,0.0,10.0,11.4,0.0
206,2017-06-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,1.0,28.0,0.0,0.0,156.7,8.2,17.8,0.0,0.9,7.0,146.5,0.0,38.0,12.8,0.0
207,2017-07-01,北海道,網走・北見・紋別,宇登呂,0.0,1.0,19.0,34.1,0.0,0.0,195.4,15.1,25.9,0.0,10.4,4.0,64.5,0.0,24.5,19.8,0.0
208,2017-08-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,5.0,27.5,0.0,0.0,116.2,13.7,22.1,0.0,10.1,7.0,31.0,0.0,7.5,17.4,0.0
209,2017-09-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,3.0,26.9,0.0,0.0,146.5,10.9,20.6,0.0,5.1,3.0,301.0,0.0,197.0,15.2,0.0
210,2017-10-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,0.0,24.6,0.0,0.0,133.6,5.0,13.4,0.0,0.1,5.0,168.0,0.0,58.5,9.0,0.0
211,2017-11-01,北海道,網走・北見・紋別,宇登呂,16.0,0.0,0.0,18.6,23.0,0.0,97.2,-0.8,7.5,9.0,-7.3,6.0,172.0,5.0,61.5,3.5,46.0
212,2017-12-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,9.0,37.0,0.0,76.3,-6.1,-0.1,27.0,-9.7,8.0,170.0,18.0,92.0,-2.8,164.0
213,2018-01-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,5.4,65.0,0.0,78.8,-7.7,-1.4,28.0,-14.2,11.0,44.5,22.0,8.0,-4.4,142.0
214,2018-02-01,北海道,網走・北見・紋別,宇登呂,28.0,0.0,0.0,4.7,112.0,0.0,129.5,-11.3,-3.5,27.0,-17.5,4.0,65.5,24.0,14.0,-7.1,136.0
215,2018-03-01,北海道,網走・北見・紋別,宇登呂,29.0,0.0,0.0,21.0,117.0,0.0,145.2,-5.3,4.1,18.0,-13.0,7.0,147.5,9.0,73.0,-0.3,114.0
216,2018-04-01,北海道,網走・北見・紋別,宇登呂,17.0,0.0,2.0,28.6,26.0,0.0,183.8,0.0,11.2,3.0,-3.5,3.0,47.0,0.0,16.0,5.4,17.0
217,2018-05-01,北海道,網走・北見・紋別,宇登呂,1.0,0.0,2.0,28.6,0.0,0.0,155.5,4.4,15.1,0.0,-0.4,6.0,98.5,0.0,21.0,9.5,0.0
218,2018-06-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,8.0,29.4,0.0,0.0,146.9,8.7,18.8,0.0,2.1,7.0,144.0,0.0,43.5,13.3,0.0
219,2018-07-01,北海道,網走・北見・紋別,宇登呂,0.0,3.0,11.0,32.3,0.0,0.0,161.6,13.2,22.1,0.0,6.2,8.0,160.5,0.0,49.0,17.2,0.0
220,2018-08-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,6.0,30.7,0.0,0.0,129.9,13.6,21.9,0.0,9.6,7.0,170.5,0.0,64.5,17.3,0.0
221,2018-09-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,3.0,29.7,0.0,0.0,160.8,11.1,21.3,0.0,3.4,2.0,57.5,0.0,33.0,16.0,0.0
222,2018-10-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,0.0,21.7,0.0,0.0,127.4,7.3,15.5,0.0,2.4,3.0,156.5,0.0,53.0,11.2,0.0
223,2018-11-01,北海道,網走・北見・紋別,宇登呂,10.0,0.0,0.0,17.2,15.0,0.0,70.4,1.9,8.4,4.0,-5.7,7.0,97.0,1.0,24.0,4.9,30.0
224,2018-12-01,北海道,網走・北見・紋別,宇登呂,29.0,0.0,0.0,15.1,41.0,0.0,50.9,-5.1,0.9,24.0,-9.0,10.0,105.0,18.0,34.0,-2.1,129.0
225,2019-01-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,4.2,75.0,0.0,47.8,-8.6,-2.6,31.0,-13.8,9.0,39.0,26.0,12.5,-5.4,133.0
226,2019-02-01,北海道,網走・北見・紋別,宇登呂,28.0,0.0,0.0,5.2,73.0,0.0,91.2,-10.1,-2.8,27.0,-19.2,1.0,9.0,19.0,4.0,-6.1,61.0
227,2019-03-01,北海道,網走・北見・紋別,宇登呂,31.0,0.0,0.0,13.3,87.0,0.0,121.9,-5.4,2.3,23.0,-11.0,5.0,64.5,12.0,26.0,-1.3,92.0
228,2019-04-01,北海道,網走・北見・紋別,宇登呂,18.0,0.0,1.0,26.0,58.0,0.0,198.6,-0.5,8.9,9.0,-6.9,6.0,99.5,4.0,58.5,4.3,35.0
229,2019-05-01,北海道,網走・北見・紋別,宇登呂,0.0,1.0,8.0,33.6,0.0,0.0,242.8,7.7,19.5,0.0,0.3,2.0,91.0,0.0,31.5,13.6,0.0
230,2019-06-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,2.0,28.1,0.0,0.0,179.8,9.5,19.3,0.0,5.7,3.0,79.5,0.0,29.5,14.0,0.0
231,2019-07-01,北海道,網走・北見・紋別,宇登呂,0.0,4.0,12.0,32.6,0.0,0.0,181.6,13.9,23.7,0.0,7.4,3.0,22.5,0.0,5.5,18.5,0.0
232,2019-08-01,北海道,網走・北見・紋別,宇登呂,0.0,2.0,7.0,33.4,0.0,0.0,122.9,14.7,22.7,0.0,10.2,7.0,140.5,0.0,19.5,18.2,0.0
233,2019-09-01,北海道,網走・北見・紋別,宇登呂,0.0,1.0,7.0,31.0,0.0,0.0,161.7,11.7,21.5,0.0,5.7,1.0,114.0,0.0,40.5,16.3,0.0
234,2019-10-01,北海道,網走・北見・紋別,宇登呂,0.0,0.0,0.0,23.5,0.0,0.0,133.9,6.5,15.4,0.0,0.5,5.0,140.0,0.0,40.0,10.9,0.0
235,2019-11-01,北海道,網走・北見・紋別,宇登呂,16.0,0.0,0.0,17.5,5.0,0.0,72.7,-0.4,7.1,8.0,-5.9,7.0,62.0,1.0,14.0,3.0,28.0
236,2015-01-01,北海道,上川,占冠,31.0,0.0,0.0,2.9,78.0,0.0,74.9,-14.6,-2.0,31.0,-24.4,6.0,54.0,24.0,12.5,-8.1,138.0
237,2015-02-01,北海道,上川,占冠,28.0,0.0,0.0,4.5,90.0,0.0,104.1,-12.9,-0.2,27.0,-29.5,3.0,43.5,14.0,13.5,-6.2,104.0
238,2015-03-01,北海道,上川,占冠,31.0,0.0,0.0,12.5,125.0,0.0,123.4,-7.5,4.5,19.0,-19.8,7.0,85.0,3.0,36.0,-1.0,124.0
239,2015-04-01,北海道,上川,占冠,21.0,0.0,0.0,24.1,37.0,0.0,157.6,-1.9,10.7,3.0,-9.9,3.0,67.5,0.0,22.0,4.3,6.0
240,2015-05-01,北海道,上川,占冠,8.0,0.0,3.0,26.0,0.0,0.0,224.8,2.3,17.8,0.0,-1.8,2.0,88.0,0.0,18.5,10.5,0.0
241,2015-06-01,北海道,上川,占冠,0.0,0.0,3.0,28.0,0.0,0.0,147.5,8.6,20.2,0.0,1.6,8.0,97.5,0.0,43.5,14.2,0.0
242,2015-07-01,北海道,上川,占冠,0.0,0.0,16.0,31.4,0.0,0.0,153.7,14.3,25.2,0.0,4.3,3.0,105.0,0.0,24.0,19.3,0.0
243,2015-08-01,北海道,上川,占冠,0.0,0.0,18.0,30.4,0.0,0.0,127.3,15.0,24.9,0.0,5.2,4.0,138.0,0.0,35.0,19.2,0.0
244,2015-09-01,北海道,上川,占冠,0.0,0.0,1.0,26.8,0.0,0.0,111.2,10.2,20.3,0.0,4.5,4.0,130.5,0.0,40.5,14.6,0.0
245,2015-10-01,北海道,上川,占冠,12.0,0.0,0.0,20.0,5.0,0.0,118.8,0.9,12.3,0.0,-4.5,5.0,157.5,0.0,43.5,6.1,11.0
246,2015-11-01,北海道,上川,占冠,24.0,0.0,0.0,15.6,21.0,0.0,84.9,-3.8,6.1,9.0,-17.3,4.0,98.0,3.0,24.0,1.0,38.0
247,2015-12-01,北海道,上川,占冠,30.0,0.0,0.0,8.3,33.0,0.0,61.8,-9.1,0.4,27.0,-19.5,5.0,70.0,14.0,30.5,-4.2,101.0
248,2016-01-01,北海道,上川,占冠,31.0,0.0,0.0,1.7,43.0,0.0,70.4,-14.8,-3.5,31.0,-25.7,3.0,7.0,29.0,3.5,-8.3,77.0
249,2016-02-01,北海道,上川,占冠,29.0,0.0,0.0,7.4,76.0,0.0,74.2,-14.7,-2.0,27.0,-22.1,3.0,83.0,21.0,33.0,-7.2,137.0
250,2016-03-01,北海道,上川,占冠,31.0,0.0,0.0,13.3,83.0,0.0,167.2,-10.5,3.4,20.0,-25.1,2.0,35.5,8.0,11.0,-2.9,51.0
251,2016-04-01,北海道,上川,占冠,22.0,0.0,0.0,18.3,7.0,0.0,136.5,-1.9,9.7,1.0,-7.0,7.0,96.0,0.0,27.0,3.8,0.0
252,2016-05-01,北海道,上川,占冠,4.0,0.0,4.0,28.2,0.0,0.0,206.8,3.8,19.1,0.0,-5.6,5.0,88.5,0.0,20.0,11.7,0.0
253,2016-06-01,北海道,上川,占冠,0.0,0.0,3.0,28.1,0.0,0.0,137.3,9.2,19.2,0.0,2.5,6.0,210.5,0.0,57.0,13.9,0.0
254,2016-07-01,北海道,上川,占冠,0.0,0.0,12.0,27.4,0.0,0.0,149.3,14.1,23.9,0.0,5.8,5.0,204.5,0.0,52.5,18.5,0.0
255,2016-08-01,北海道,上川,占冠,0.0,0.0,24.0,30.3,0.0,0.0,187.5,15.8,26.7,0.0,7.9,4.0,343.0,0.0,84.0,20.9,0.0
256,2016-09-01,北海道,上川,占冠,0.0,0.0,5.0,29.0,0.0,0.0,108.3,11.7,21.5,0.0,5.3,2.0,116.5,0.0,41.5,15.8,0.0
257,2016-10-01,北海道,上川,占冠,13.0,0.0,0.0,20.8,9.0,0.0,99.0,0.6,11.5,1.0,-6.5,6.0,99.5,0.0,17.5,5.7,15.0
258,2016-11-01,北海道,上川,占冠,29.0,0.0,0.0,10.4,12.0,0.0,53.7,-6.3,2.4,22.0,-16.3,7.0,95.5,10.0,23.0,-2.1,99.0
259,2016-12-01,北海道,上川,占冠,30.0,0.0,0.0,5.8,60.0,0.0,61.4,-13.2,-1.4,30.0,-22.1,12.0,78.0,20.0,18.5,-6.5,143.0
260,2017-01-01,北海道,上川,占冠,31.0,0.0,0.0,2.8,80.0,0.0,108.9,-20.6,-3.8,31.0,-32.8,4.0,27.0,28.0,14.0,-11.2,85.0
261,2017-02-01,北海道,上川,占冠,28.0,0.0,0.0,5.8,96.0,0.0,93.3,-15.1,-1.6,27.0,-29.7,4.0,25.5,20.0,7.5,-7.2,76.0
262,2017-03-01,北海道,上川,占冠,31.0,0.0,0.0,6.5,82.0,0.0,146.5,-11.0,2.8,31.0,-19.1,2.0,15.0,4.0,5.0,-3.5,59.0
263,2017-04-01,北海道,上川,占冠,22.0,0.0,0.0,18.6,56.0,0.0,135.7,-2.6,9.4,3.0,-11.8,4.0,80.5,1.0,17.0,3.5,25.0
264,2017-05-01,北海道,上川,占冠,5.0,0.0,1.0,27.8,0.0,0.0,166.5,4.6,18.1,0.0,-2.6,5.0,65.0,0.0,14.0,11.2,0.0
265,2017-06-01,北海道,上川,占冠,0.0,0.0,4.0,27.0,0.0,0.0,152.1,8.3,20.1,0.0,2.7,4.0,132.5,0.0,37.0,13.8,0.0
266,2017-07-01,北海道,上川,占冠,0.0,0.0,22.0,33.1,0.0,0.0,158.2,15.7,27.1,0.0,11.0,4.0,113.5,0.0,35.5,20.9,0.0
267,2017-08-01,北海道,上川,占冠,0.0,0.0,11.0,27.9,0.0,0.0,119.9,14.4,23.4,0.0,9.1,4.0,103.0,0.0,27.0,18.3,0.0
268,2017-09-01,北海道,上川,占冠,0.0,0.0,1.0,25.2,0.0,0.0,132.9,8.3,20.3,0.0,1.0,5.0,188.5,0.0,36.5,13.7,0.0
269,2017-10-01,北海道,上川,占冠,16.0,0.0,0.0,21.0,9.0,0.0,103.8,0.9,12.8,0.0,-5.0,4.0,80.5,0.0,34.0,6.2,9.0
270,2017-11-01,北海道,上川,占冠,27.0,0.0,0.0,14.8,16.0,0.0,61.1,-5.4,4.8,13.0,-17.3,4.0,94.5,7.0,29.5,0.0,40.0
271,2017-12-01,北海道,上川,占冠,31.0,0.0,0.0,6.9,44.0,0.0,70.2,-13.5,-2.1,30.0,-23.2,9.0,76.5,25.0,48.5,-6.9,131.0
272,2018-01-01,北海道,上川,占冠,31.0,0.0,0.0,4.4,83.0,0.0,72.1,-16.3,-2.6,31.0,-30.9,8.0,45.0,25.0,13.0,-8.4,127.0
273,2018-02-01,北海道,上川,占冠,28.0,0.0,0.0,1.1,104.0,0.0,93.3,-19.0,-3.5,28.0,-29.2,2.0,38.0,25.0,10.5,-10.1,119.0
274,2018-03-01,北海道,上川,占冠,31.0,0.0,0.0,13.5,118.0,0.0,139.2,-8.2,4.0,18.0,-21.2,8.0,154.0,6.0,100.0,-1.3,78.0
275,2018-04-01,北海道,上川,占冠,24.0,0.0,0.0,21.9,12.0,0.0,167.9,-2.0,10.3,5.0,-7.2,6.0,66.5,1.0,30.5,4.1,13.0
276,2018-05-01,北海道,上川,占冠,1.0,0.0,2.0,25.6,0.0,0.0,166.1,3.9,16.8,0.0,-0.5,5.0,101.5,0.0,26.5,10.4,0.0
277,2018-06-01,北海道,上川,占冠,0.0,0.0,5.0,29.8,0.0,0.0,124.0,8.6,20.1,0.0,3.0,6.0,167.0,0.0,66.0,14.1,0.0
278,2018-07-01,北海道,上川,占冠,0.0,2.0,19.0,32.5,0.0,0.0,121.0,15.4,25.3,0.0,7.2,9.0,176.0,0.0,43.0,19.9,0.0
279,2018-08-01,北海道,上川,占冠,0.0,0.0,10.0,29.9,0.0,0.0,89.9,14.1,23.0,0.0,6.8,8.0,362.5,0.0,72.5,18.0,0.0
280,2018-09-01,北海道,上川,占冠,0.0,0.0,2.0,26.0,0.0,0.0,134.5,9.4,20.8,0.0,4.3,4.0,58.5,0.0,19.0,14.6,0.0
281,2018-10-01,北海道,上川,占冠,5.0,0.0,0.0,19.9,0.0,0.0,102.4,3.4,15.0,0.0,-2.5,3.0,226.0,0.0,56.0,8.2,0.0
282,2018-11-01,北海道,上川,占冠,23.0,0.0,0.0,15.4,15.0,0.0,69.1,-2.3,6.9,9.0,-10.8,3.0,72.0,5.0,16.0,2.0,41.0
283,2018-12-01,北海道,上川,占冠,31.0,0.0,0.0,8.2,43.0,0.0,52.6,-11.0,-1.5,30.0,-22.2,7.0,53.0,23.0,21.0,-5.9,110.0
284,2019-01-01,北海道,上川,占冠,31.0,0.0,0.0,1.4,73.0,0.0,72.9,-16.9,-3.3,31.0,-27.3,3.0,42.0,28.0,7.0,-9.3,154.0
285,2019-02-01,北海道,上川,占冠,28.0,0.0,0.0,4.1,92.0,0.0,73.6,-15.8,-2.6,28.0,-29.3,6.0,37.0,19.0,13.0,-8.2,94.0
286,2019-03-01,北海道,上川,占冠,31.0,0.0,0.0,8.5,67.0,0.0,121.3,-9.0,3.0,25.0,-17.0,4.0,34.5,6.0,7.5,-2.1,81.0
287,2019-04-01,北海道,上川,占冠,29.0,0.0,0.0,21.3,51.0,0.0,191.4,-4.1,9.8,5.0,-12.7,1.0,61.5,0.0,14.5,2.8,37.0
288,2019-05-01,北海道,上川,占冠,9.0,0.0,3.0,31.7,0.0,0.0,226.1,2.8,20.0,0.0,-2.6,2.0,122.0,0.0,55.0,11.5,0.0
289,2019-06-01,北海道,上川,占冠,0.0,0.0,4.0,26.0,0.0,0.0,160.6,8.6,21.1,0.0,3.8,2.0,49.5,0.0,20.0,14.7,0.0
290,2019-07-01,北海道,上川,占冠,0.0,0.0,12.0,30.1,0.0,0.0,79.4,15.3,23.8,0.0,10.2,7.0,84.5,0.0,20.5,19.0,0.0
291,2019-08-01,北海道,上川,占冠,0.0,0.0,13.0,32.2,0.0,0.0,114.4,15.0,24.5,0.0,10.9,4.0,224.0,0.0,59.5,19.1,0.0
292,2019-09-01,北海道,上川,占冠,0.0,0.0,5.0,30.9,0.0,0.0,164.4,9.5,21.7,0.0,2.1,3.0,102.5,0.0,40.5,15.2,0.0
293,2019-10-01,北海道,上川,占冠,11.0,0.0,1.0,25.0,0.0,0.0,125.5,2.4,15.1,0.0,-4.3,7.0,150.0,0.0,48.0,8.5,0.0
294,2019-11-01,北海道,上川,占冠,28.0,0.0,0.0,13.9,15.0,0.0,67.5,-5.9,4.6,18.0,-13.6,1.0,78.0,6.0,18.5,-0.8,58.0
295,2015-01-01,中部,三重,上野,12.0,0.0,0.0,12.4,,0.0,102.4,0.4,8.0,0.0,-3.4,4.0,109.5,0.0,35.0,3.9,
296,2015-02-01,中部,三重,上野,13.0,0.0,0.0,16.4,,0.0,107.8,0.6,9.3,0.0,-3.7,3.0,38.0,0.0,17.0,4.4,
297,2015-03-01,中部,三重,上野,8.0,0.0,0.0,24.0,,0.0,153.3,2.7,13.7,0.0,-2.9,4.0,149.5,0.0,39.0,7.8,
298,2015-04-01,中部,三重,上野,0.0,0.0,5.0,27.9,,0.0,143.7,8.7,19.5,0.0,2.8,8.0,108.5,0.0,19.0,14.0,
299,2015-05-01,中部,三重,上野,0.0,0.0,19.0,32.5,,0.0,234.4,13.4,26.2,0.0,7.0,3.0,78.5,0.0,36.5,19.5,
300,2015-06-01,中部,三重,上野,0.0,0.0,20.0,32.2,,0.0,105.8,17.5,25.8,0.0,11.6,9.0,222.5,0.0,40.5,21.2,
301,2015-07-01,中部,三重,上野,0.0,21.0,26.0,36.4,,1.0,149.8,22.1,30.6,0.0,18.4,5.0,298.0,0.0,64.0,25.6,
302,2015-08-01,中部,三重,上野,0.0,25.0,31.0,37.2,,3.0,163.7,22.9,32.2,0.0,19.5,3.0,182.5,0.0,45.5,26.7,
303,2015-09-01,中部,三重,上野,0.0,0.0,20.0,29.9,,0.0,129.4,17.8,26.3,0.0,13.3,7.0,190.5,0.0,77.5,21.4,
304,2015-10-01,中部,三重,上野,0.0,0.0,4.0,26.5,,0.0,206.8,10.3,22.8,0.0,4.0,1.0,29.5,0.0,25.0,16.0,
