,date,veg,region,price
614,2016-04-01,かぶ,近畿,144.0
615,2016-05-01,かぶ,近畿,166.0
616,2016-06-01,かぶ,近畿,184.0
617,2016-07-01,かぶ,近畿,216.0
618,2016-08-01,かぶ,近畿,178.0
619,2016-09-01,かぶ,近畿,218.0
620,2016-10-01,かぶ,近畿,248.0
621,2016-11-01,かぶ,近畿,187.0
622,2016-12-01,かぶ,近畿,165.0
623,2017-01-01,かぶ,近畿,159.0
624,2017-02-01,かぶ,近畿,153.0
625,2017-03-01,かぶ,近畿,159.0
626,2017-04-01,かぶ,近畿,154.0
627,2017-05-01,かぶ,近畿,147.0
628,2017-06-01,かぶ,近畿,173.0
629,2017-07-01,かぶ,近畿,166.0
630,2017-08-01,かぶ,近畿,196.0
631,2017-09-01,かぶ,近畿,249.0
632,2017-10-01,かぶ,近畿,156.0
633,2017-11-01,かぶ,近畿,273.0
634,2017-12-01,かぶ,近畿,299.0
635,2018-01-01,かぶ,近畿,237.0
636,2018-02-01,かぶ,近畿,205.0
637,2018-03-01,かぶ,近畿,150.0
638,2018-04-01,かぶ,近畿,151.0
639,2018-05-01,かぶ,近畿,170.0
640,2018-06-01,かぶ,近畿,189.0
641,2018-07-01,かぶ,近畿,191.0
642,2018-08-01,かぶ,近畿,174.0
643,2018-09-01,かぶ,近畿,218.0
644,2018-10-01,かぶ,近畿,217.0
645,2018-11-01,かぶ,近畿,140.0
646,2018-12-01,かぶ,近畿,113.0
647,2019-01-01,かぶ,近畿,114.0
648,2019-02-01,かぶ,近畿,115.0
649,2019-03-01,かぶ,近畿,152.0
650,2019-04-01,かぶ,近畿,179.0
651,2019-05-01,かぶ,近畿,173.0
652,2019-06-01,かぶ,近畿,152.0
653,2019-07-01,かぶ,近畿,177.0
654,2019-08-01,かぶ,近畿,161.0
655,2019-09-01,かぶ,近畿,219.0
656,2019-10-01,かぶ,近畿,196.0
657,2019-11-01,かぶ,近畿,164.0
658,2016-01-01,かぶ,関東,118.0
659,2016-02-01,かぶ,関東,140.0
660,2016-03-01,かぶ,関東,157.0
661,2016-04-01,かぶ,関東,134.0
662,2016-05-01,かぶ,関東,118.0
663,2016-06-01,かぶ,関東,132.0
664,2016-07-01,かぶ,関東,156.0
665,2016-08-01,かぶ,関東,160.0
666,2016-09-01,かぶ,関東,202.0
667,2016-10-01,かぶ,関東,170.0
668,2016-11-01,かぶ,関東,140.0
669,2016-12-01,かぶ,関東,128.0
670,2017-01-01,かぶ,関東,137.0
671,2017-02-01,かぶ,関東,144.0
672,2017-03-01,かぶ,関東,147.0
673,2017-04-01,かぶ,関東,139.0
674,2017-05-01,かぶ,関東,122.0
675,2017-06-01,かぶ,関東,128.0
676,2017-07-01,かぶ,関東,140.0
677,2017-08-01,かぶ,関東,178.0
678,2017-09-01,かぶ,関東,159.0
679,2017-10-01,かぶ,関東,109.0
680,2017-11-01,かぶ,関東,158.0
681,2017-12-01,かぶ,関東,176.0
682,2018-01-01,かぶ,関東,212.0
683,2018-02-01,かぶ,関東,195.0
684,2018-03-01,かぶ,関東,139.0
685,2018-04-01,かぶ,関東,124.0
686,2018-05-01,かぶ,関東,122.0
687,2018-06-01,かぶ,関東,133.0
688,2018-07-01,かぶ,関東,150.0
689,2018-08-01,かぶ,関東,186.0
690,2018-09-01,かぶ,関東,163.0
691,2018-10-01,かぶ,関東,145.0
692,2018-11-01,かぶ,関東,111.0
693,2018-12-01,かぶ,関東,103.0
694,2019-01-01,かぶ,関東,136.0
695,2019-02-01,かぶ,関東,138.0
696,2019-03-01,かぶ,関東,141.0
697,2019-04-01,かぶ,関東,136.0
698,2019-05-01,かぶ,関東,114.0
699,2019-06-01,かぶ,関東,117.0
700,2019-07-01,かぶ,関東,168.0
701,2019-08-01,かぶ,関東,165.0
702,2019-09-01,かぶ,関東,167.0
703,2019-10-01,かぶ,関東,131.0
704,2019-11-01,かぶ,関東,136.0
705,2016-01-01,かぼちゃ,中国,358.0
706,2016-02-01,かぼちゃ,中国,411.0
707,2016-03-01,かぼちゃ,中国,468.0
708,2016-04-01,かぼちゃ,中国,478.0
709,2016-05-01,かぼちゃ,中国,362.0
710,2016-06-01,かぼちゃ,中国,198.0
711,2016-07-01,かぼちゃ,中国,175.0
712,2016-08-01,かぼちゃ,中国,200.0
713,2016-09-01,かぼちゃ,中国,183.0
714,2016-10-01,かぼちゃ,中国,194.0
715,2016-11-01,かぼちゃ,中国,261.0
716,2016-12-01,かぼちゃ,中国,312.0
717,2017-01-01,かぼちゃ,中国,337.0
718,2017-02-01,かぼちゃ,中国,366.0
719,2017-03-01,かぼちゃ,中国,431.0
720,2017-04-01,かぼちゃ,中国,459.0
721,2017-05-01,かぼちゃ,中国,360.0
722,2017-06-01,かぼちゃ,中国,206.0
723,2017-07-01,かぼちゃ,中国,190.0
724,2017-08-01,かぼちゃ,中国,187.0
725,2017-09-01,かぼちゃ,中国,129.0
726,2017-10-01,かぼちゃ,中国,141.0
727,2017-11-01,かぼちゃ,中国,142.0
728,2017-12-01,かぼちゃ,中国,220.0
729,2018-01-01,かぼちゃ,中国,373.0
730,2018-02-01,かぼちゃ,中国,317.0
731,2018-03-01,かぼちゃ,中国,490.0
732,2018-04-01,かぼちゃ,中国,432.0
733,2018-05-01,かぼちゃ,中国,341.0
734,2018-06-01,かぼちゃ,中国,184.0
735,2018-07-01,かぼちゃ,中国,182.0
736,2018-08-01,かぼちゃ,中国,306.0
737,2018-09-01,かぼちゃ,中国,278.0
738,2018-10-01,かぼちゃ,中国,255.0
739,2018-11-01,かぼちゃ,中国,295.0
740,2018-12-01,かぼちゃ,中国,285.0
741,2019-01-01,かぼちゃ,中国,418.0
742,2019-02-01,かぼちゃ,中国,430.0
743,2019-03-01,かぼちゃ,中国,439.0
744,2019-04-01,かぼちゃ,中国,468.0
745,2019-05-01,かぼちゃ,中国,352.0
746,2019-06-01,かぼちゃ,中国,201.0
747,2019-07-01,かぼちゃ,中国,173.0
748,2019-08-01,かぼちゃ,中国,149.0
749,2019-09-01,かぼちゃ,中国,144.0
750,2019-10-01,かぼちゃ,中国,150.0
751,2019-11-01,かぼちゃ,中国,146.0
752,2016-01-01,かぼちゃ,九州,296.0
753,2016-02-01,かぼちゃ,九州,360.0
754,2016-03-01,かぼちゃ,九州,399.0
755,2016-04-01,かぼちゃ,九州,410.0
756,2016-05-01,かぼちゃ,九州,244.0
757,2016-06-01,かぼちゃ,九州,187.0
758,2016-07-01,かぼちゃ,九州,168.0
759,2016-08-01,かぼちゃ,九州,214.0
760,2016-09-01,かぼちゃ,九州,207.0
761,2016-10-01,かぼちゃ,九州,218.0
762,2016-11-01,かぼちゃ,九州,288.0
763,2016-12-01,かぼちゃ,九州,269.0
764,2017-01-01,かぼちゃ,九州,290.0
765,2017-02-01,かぼちゃ,九州,323.0
766,2017-03-01,かぼちゃ,九州,389.0
767,2017-04-01,かぼちゃ,九州,397.0
768,2017-05-01,かぼちゃ,九州,261.0
769,2017-06-01,かぼちゃ,九州,191.0
770,2017-07-01,かぼちゃ,九州,171.0
771,2017-08-01,かぼちゃ,九州,198.0
772,2017-09-01,かぼちゃ,九州,134.0
773,2017-10-01,かぼちゃ,九州,135.0
774,2017-11-01,かぼちゃ,九州,163.0
775,2017-12-01,かぼちゃ,九州,207.0
776,2018-01-01,かぼちゃ,九州,267.0
777,2018-02-01,かぼちゃ,九州,383.0
778,2018-03-01,かぼちゃ,九州,425.0
779,2018-04-01,かぼちゃ,九州,391.0
780,2018-05-01,かぼちゃ,九州,252.0
781,2018-06-01,かぼちゃ,九州,176.0
782,2018-07-01,かぼちゃ,九州,169.0
783,2018-08-01,かぼちゃ,九州,310.0
784,2018-09-01,かぼちゃ,九州,282.0
785,2018-10-01,かぼちゃ,九州,256.0
786,2018-11-01,かぼちゃ,九州,257.0
787,2018-12-01,かぼちゃ,九州,264.0
788,2019-01-01,かぼちゃ,九州,331.0
789,2019-02-01,かぼちゃ,九州,344.0
790,2019-03-01,かぼちゃ,九州,400.0
791,2019-04-01,かぼちゃ,九州,372.0
792,2019-05-01,かぼちゃ,九州,272.0
793,2019-06-01,かぼちゃ,九州,180.0
794,2019-07-01,かぼちゃ,九州,156.0
795,2019-08-01,かぼちゃ,九州,145.0
796,2019-09-01,かぼちゃ,九州,140.0
797,2019-10-01,かぼちゃ,九州,142.0
798,2019-11-01,かぼちゃ,九州,134.0
799,2016-01-01,かぼちゃ,北陸,324.0
800,2016-02-01,かぼちゃ,北陸,516.0
801,2016-03-01,かぼちゃ,北陸,476.0
802,2016-04-01,かぼちゃ,北陸,636.0
803,2016-05-01,かぼちゃ,北陸,452.0
804,2016-06-01,かぼちゃ,北陸,271.0
805,2016-07-01,かぼちゃ,北陸,208.0
806,2016-08-01,かぼちゃ,北陸,190.0
807,2016-09-01,かぼちゃ,北陸,213.0
808,2016-10-01,かぼちゃ,北陸,204.0
809,2016-11-01,かぼちゃ,北陸,275.0
810,2016-12-01,かぼちゃ,北陸,328.0
811,2017-01-01,かぼちゃ,北陸,314.0
812,2017-02-01,かぼちゃ,北陸,444.0
813,2017-03-01,かぼちゃ,北陸,543.0
814,2017-04-01,かぼちゃ,北陸,534.0
815,2017-05-01,かぼちゃ,北陸,475.0
816,2017-06-01,かぼちゃ,北陸,276.0
817,2017-07-01,かぼちゃ,北陸,216.0
818,2017-08-01,かぼちゃ,北陸,195.0
819,2017-09-01,かぼちゃ,北陸,144.0
820,2017-10-01,かぼちゃ,北陸,145.0
821,2017-11-01,かぼちゃ,北陸,165.0
822,2017-12-01,かぼちゃ,北陸,284.0
823,2018-01-01,かぼちゃ,北陸,365.0
824,2018-02-01,かぼちゃ,北陸,559.0
825,2018-03-01,かぼちゃ,北陸,512.0
826,2018-04-01,かぼちゃ,北陸,505.0
827,2018-05-01,かぼちゃ,北陸,460.0
828,2018-06-01,かぼちゃ,北陸,263.0
829,2018-07-01,かぼちゃ,北陸,210.0
830,2018-08-01,かぼちゃ,北陸,257.0
831,2018-09-01,かぼちゃ,北陸,287.0
832,2018-10-01,かぼちゃ,北陸,257.0
833,2018-11-01,かぼちゃ,北陸,290.0
834,2018-12-01,かぼちゃ,北陸,346.0
835,2019-01-01,かぼちゃ,北陸,412.0
836,2019-02-01,かぼちゃ,北陸,525.0
837,2019-03-01,かぼちゃ,北陸,497.0
838,2019-04-01,かぼちゃ,北陸,504.0
839,2019-05-01,かぼちゃ,北陸,470.0
840,2019-06-01,かぼちゃ,北陸,313.0
841,2019-07-01,かぼちゃ,北陸,208.0
842,2019-08-01,かぼちゃ,北陸,162.0
843,2019-09-01,かぼちゃ,北陸,159.0
844,2019-10-01,かぼちゃ,北陸,150.0
845,2019-11-01,かぼちゃ,北陸,169.0
846,2016-01-01,かぼちゃ,東海,393.0
847,2016-02-01,かぼちゃ,東海,453.0
848,2016-03-01,かぼちゃ,東海,472.0
849,2016-04-01,かぼちゃ,東海,508.0
850,2016-05-01,かぼちゃ,東海,441.0
851,2016-06-01,かぼちゃ,東海,271.0
852,2016-07-01,かぼちゃ,東海,204.0
853,2016-08-01,かぼちゃ,東海,203.0
854,2016-09-01,かぼちゃ,東海,182.0
855,2016-10-01,かぼちゃ,東海,199.0
856,2016-11-01,かぼちゃ,東海,254.0
857,2016-12-01,かぼちゃ,東海,285.0
858,2017-01-01,かぼちゃ,東海,385.0
859,2017-02-01,かぼちゃ,東海,364.0
860,2017-03-01,かぼちゃ,東海,429.0
861,2017-04-01,かぼちゃ,東海,453.0
862,2017-05-01,かぼちゃ,東海,424.0
863,2017-06-01,かぼちゃ,東海,273.0
864,2017-07-01,かぼちゃ,東海,213.0
865,2017-08-01,かぼちゃ,東海,211.0
866,2017-09-01,かぼちゃ,東海,145.0
867,2017-10-01,かぼちゃ,東海,137.0
868,2017-11-01,かぼちゃ,東海,155.0
869,2017-12-01,かぼちゃ,東海,214.0
870,2018-01-01,かぼちゃ,東海,338.0
871,2018-02-01,かぼちゃ,東海,463.0
872,2018-03-01,かぼちゃ,東海,433.0
873,2018-04-01,かぼちゃ,東海,435.0
874,2018-05-01,かぼちゃ,東海,409.0
875,2018-06-01,かぼちゃ,東海,258.0
876,2018-07-01,かぼちゃ,東海,218.0
877,2018-08-01,かぼちゃ,東海,299.0
878,2018-09-01,かぼちゃ,東海,254.0
879,2018-10-01,かぼちゃ,東海,249.0
880,2018-11-01,かぼちゃ,東海,290.0
881,2018-12-01,かぼちゃ,東海,310.0
882,2019-01-01,かぼちゃ,東海,412.0
883,2019-02-01,かぼちゃ,東海,433.0
884,2019-03-01,かぼちゃ,東海,424.0
885,2019-04-01,かぼちゃ,東海,448.0
886,2019-05-01,かぼちゃ,東海,401.0
887,2019-06-01,かぼちゃ,東海,277.0
888,2019-07-01,かぼちゃ,東海,217.0
889,2019-08-01,かぼちゃ,東海,177.0
890,2019-09-01,かぼちゃ,東海,155.0
891,2019-10-01,かぼちゃ,東海,155.0
892,2019-11-01,かぼちゃ,東海,162.0
893,2016-01-01,かぼちゃ,近畿,331.0
894,2016-02-01,かぼちゃ,近畿,469.0
895,2016-03-01,かぼちゃ,近畿,470.0
896,2016-04-01,かぼちゃ,近畿,584.0
897,2016-05-01,かぼちゃ,近畿,409.0
898,2016-06-01,かぼちゃ,近畿,228.0
899,2016-07-01,かぼちゃ,近畿,197.0
900,2016-08-01,かぼちゃ,近畿,209.0
901,2016-09-01,かぼちゃ,近畿,178.0
902,2016-10-01,かぼちゃ,近畿,209.0
903,2016-11-01,かぼちゃ,近畿,272.0
904,2016-12-01,かぼちゃ,近畿,302.0
905,2017-01-01,かぼちゃ,近畿,320.0
906,2017-02-01,かぼちゃ,近畿,403.0
907,2017-03-01,かぼちゃ,近畿,484.0
908,2017-04-01,かぼちゃ,近畿,512.0
909,2017-05-01,かぼちゃ,近畿,382.0
910,2017-06-01,かぼちゃ,近畿,228.0
911,2017-07-01,かぼちゃ,近畿,208.0
912,2017-08-01,かぼちゃ,近畿,196.0
913,2017-09-01,かぼちゃ,近畿,129.0
914,2017-10-01,かぼちゃ,近畿,133.0
915,2017-11-01,かぼちゃ,近畿,145.0
916,2017-12-01,かぼちゃ,近畿,214.0
917,2018-01-01,かぼちゃ,近畿,369.0
918,2018-02-01,かぼちゃ,近畿,451.0
919,2018-03-01,かぼちゃ,近畿,459.0
920,2018-04-01,かぼちゃ,近畿,415.0
921,2018-05-01,かぼちゃ,近畿,364.0
922,2018-06-01,かぼちゃ,近畿,219.0
923,2018-07-01,かぼちゃ,近畿,210.0
924,2018-08-01,かぼちゃ,近畿,323.0
925,2018-09-01,かぼちゃ,近畿,248.0
926,2018-10-01,かぼちゃ,近畿,240.0
927,2018-11-01,かぼちゃ,近畿,266.0
928,2018-12-01,かぼちゃ,近畿,282.0
929,2019-01-01,かぼちゃ,近畿,356.0
930,2019-02-01,かぼちゃ,近畿,428.0
931,2019-03-01,かぼちゃ,近畿,396.0
932,2019-04-01,かぼちゃ,近畿,422.0
933,2019-05-01,かぼちゃ,近畿,367.0
934,2019-06-01,かぼちゃ,近畿,224.0
935,2019-07-01,かぼちゃ,近畿,184.0
936,2019-08-01,かぼちゃ,近畿,148.0
937,2019-09-01,かぼちゃ,近畿,147.0
938,2019-10-01,かぼちゃ,近畿,140.0
939,2019-11-01,かぼちゃ,近畿,137.0
940,2016-01-01,かぼちゃ,関東,374.0
941,2016-02-01,かぼちゃ,関東,463.0
942,2016-03-01,かぼちゃ,関東,467.0
943,2016-04-01,かぼちゃ,関東,540.0
944,2016-05-01,かぼちゃ,関東,436.0
945,2016-06-01,かぼちゃ,関東,305.0
946,2016-07-01,かぼちゃ,関東,232.0
947,2016-08-01,かぼちゃ,関東,230.0
948,2016-09-01,かぼちゃ,関東,215.0
949,2016-10-01,かぼちゃ,関東,212.0
950,2016-11-01,かぼちゃ,関東,281.0
951,2016-12-01,かぼちゃ,関東,319.0
952,2017-01-01,かぼちゃ,関東,398.0
953,2017-02-01,かぼちゃ,関東,425.0
954,2017-03-01,かぼちゃ,関東,477.0
955,2017-04-01,かぼちゃ,関東,505.0
956,2017-05-01,かぼちゃ,関東,434.0
957,2017-06-01,かぼちゃ,関東,313.0
958,2017-07-01,かぼちゃ,関東,246.0
959,2017-08-01,かぼちゃ,関東,246.0
960,2017-09-01,かぼちゃ,関東,156.0
961,2017-10-01,かぼちゃ,関東,146.0
962,2017-11-01,かぼちゃ,関東,163.0
963,2017-12-01,かぼちゃ,関東,244.0
964,2018-01-01,かぼちゃ,関東,349.0
965,2018-02-01,かぼちゃ,関東,469.0
966,2018-03-01,かぼちゃ,関東,436.0
967,2018-04-01,かぼちゃ,関東,432.0
968,2018-05-01,かぼちゃ,関東,394.0
969,2018-06-01,かぼちゃ,関東,295.0
970,2018-07-01,かぼちゃ,関東,260.0
971,2018-08-01,かぼちゃ,関東,334.0
972,2018-09-01,かぼちゃ,関東,277.0
973,2018-10-01,かぼちゃ,関東,256.0
974,2018-11-01,かぼちゃ,関東,298.0
975,2018-12-01,かぼちゃ,関東,357.0
976,2019-01-01,かぼちゃ,関東,414.0
977,2019-02-01,かぼちゃ,関東,445.0
978,2019-03-01,かぼちゃ,関東,453.0
979,2019-04-01,かぼちゃ,関東,464.0
980,2019-05-01,かぼちゃ,関東,424.0
981,2019-06-01,かぼちゃ,関東,314.0
982,2019-07-01,かぼちゃ,関東,254.0
983,2019-08-01,かぼちゃ,関東,196.0
984,2019-09-01,かぼちゃ,関東,167.0
985,2019-10-01,かぼちゃ,関東,153.0
986,2019-11-01,かぼちゃ,関東,161.0
987,2016-01-01,かんしょ,中国,254.0
988,2016-02-01,かんしょ,中国,247.0
989,2016-03-01,かんしょ,中国,253.0
990,2016-04-01,かんしょ,中国,256.0
991,2016-05-01,かんしょ,中国,282.0
992,2016-06-01,かんしょ,中国,284.0
993,2016-07-01,かんしょ,中国,282.0
994,2016-08-01,かんしょ,中国,247.0
995,2016-09-01,かんしょ,中国,251.0
996,2016-10-01,かんしょ,中国,275.0
997,2016-11-01,かんしょ,中国,269.0
998,2016-12-01,かんしょ,中国,228.0
999,2017-01-01,かんしょ,中国,213.0
1000,2017-02-01,かんしょ,中国,211.0
1001,2017-03-01,かんしょ,中国,206.0
1002,2017-04-01,かんしょ,中国,208.0
1003,2017-05-01,かんしょ,中国,198.0
1004,2017-06-01,かんしょ,中国,193.0
1005,2017-07-01,かんしょ,中国,210.0
1006,2017-08-01,かんしょ,中国,215.0
1007,2017-09-01,かんしょ,中国,228.0
1008,2017-10-01,かんしょ,中国,219.0
1009,2017-11-01,かんしょ,中国,238.0
1010,2017-12-01,かんしょ,中国,216.0
1011,2018-01-01,かんしょ,中国,215.0
1012,2018-02-01,かんしょ,中国,219.0
1013,2018-03-01,かんしょ,中国,211.0
1014,2018-04-01,かんしょ,中国,203.0
1015,2018-05-01,かんしょ,中国,228.0
1016,2018-06-01,かんしょ,中国,241.0
1017,2018-07-01,かんしょ,中国,288.0
1018,2018-08-01,かんしょ,中国,258.0
1019,2018-09-01,かんしょ,中国,252.0
1020,2018-10-01,かんしょ,中国,264.0
1021,2018-11-01,かんしょ,中国,242.0
1022,2018-12-01,かんしょ,中国,204.0
1023,2019-01-01,かんしょ,中国,241.0
1024,2019-02-01,かんしょ,中国,217.0
1025,2019-03-01,かんしょ,中国,221.0
1026,2019-04-01,かんしょ,中国,242.0
1027,2019-05-01,かんしょ,中国,287.0
1028,2019-06-01,かんしょ,中国,290.0
1029,2019-07-01,かんしょ,中国,288.0
1030,2019-08-01,かんしょ,中国,286.0
1031,2019-09-01,かんしょ,中国,269.0
1032,2019-10-01,かんしょ,中国,259.0
1033,2019-11-01,かんしょ,中国,262.0
1034,2016-01-01,かんしょ,九州,203.0
1035,2016-02-01,かんしょ,九州,221.0
1036,2016-03-01,かんしょ,九州,216.0
1037,2016-04-01,かんしょ,九州,213.0
1038,2016-05-01,かんしょ,九州,231.0
1039,2016-06-01,かんしょ,九州,221.0
1040,2016-07-01,かんしょ,九州,226.0
1041,2016-08-01,かんしょ,九州,176.0
1042,2016-09-01,かんしょ,九州,189.0
1043,2016-10-01,かんしょ,九州,213.0
1044,2016-11-01,かんしょ,九州,195.0
1045,2016-12-01,かんしょ,九州,175.0
1046,2017-01-01,かんしょ,九州,163.0
1047,2017-02-01,かんしょ,九州,184.0
1048,2017-03-01,かんしょ,九州,177.0
1049,2017-04-01,かんしょ,九州,164.0
1050,2017-05-01,かんしょ,九州,173.0
1051,2017-06-01,かんしょ,九州,157.0
1052,2017-07-01,かんしょ,九州,167.0
1053,2017-08-01,かんしょ,九州,164.0
1054,2017-09-01,かんしょ,九州,164.0
1055,2017-10-01,かんしょ,九州,172.0
1056,2017-11-01,かんしょ,九州,179.0
1057,2017-12-01,かんしょ,九州,177.0
1058,2018-01-01,かんしょ,九州,194.0
1059,2018-02-01,かんしょ,九州,209.0
1060,2018-03-01,かんしょ,九州,183.0
1061,2018-04-01,かんしょ,九州,179.0
1062,2018-05-01,かんしょ,九州,217.0
1063,2018-06-01,かんしょ,九州,219.0
1064,2018-07-01,かんしょ,九州,240.0
1065,2018-08-01,かんしょ,九州,205.0
1066,2018-09-01,かんしょ,九州,181.0
1067,2018-10-01,かんしょ,九州,207.0
1068,2018-11-01,かんしょ,九州,172.0
1069,2018-12-01,かんしょ,九州,163.0
1070,2019-01-01,かんしょ,九州,204.0
1071,2019-02-01,かんしょ,九州,189.0
1072,2019-03-01,かんしょ,九州,193.0
1073,2019-04-01,かんしょ,九州,210.0
1074,2019-05-01,かんしょ,九州,250.0
1075,2019-06-01,かんしょ,九州,257.0
1076,2019-07-01,かんしょ,九州,254.0
1077,2019-08-01,かんしょ,九州,227.0
1078,2019-09-01,かんしょ,九州,212.0
1079,2019-10-01,かんしょ,九州,218.0
1080,2019-11-01,かんしょ,九州,196.0
1081,2016-01-01,かんしょ,北海道,197.0
1082,2016-02-01,かんしょ,北海道,215.0
1083,2016-03-01,かんしょ,北海道,206.0
1084,2016-04-01,かんしょ,北海道,213.0
1085,2016-05-01,かんしょ,北海道,254.0
1086,2016-06-01,かんしょ,北海道,265.0
1087,2016-07-01,かんしょ,北海道,221.0
1088,2016-08-01,かんしょ,北海道,189.0
1089,2016-09-01,かんしょ,北海道,188.0
1090,2016-10-01,かんしょ,北海道,206.0
1091,2016-11-01,かんしょ,北海道,198.0
1092,2016-12-01,かんしょ,北海道,176.0
1093,2017-01-01,かんしょ,北海道,200.0
1094,2017-02-01,かんしょ,北海道,181.0
1095,2017-03-01,かんしょ,北海道,177.0
1096,2017-04-01,かんしょ,北海道,201.0
1097,2017-05-01,かんしょ,北海道,237.0
1098,2017-06-01,かんしょ,北海道,236.0
1099,2017-07-01,かんしょ,北海道,163.0
